#VERSION 2
#CUTPLANS
{838f1561-1292-486a-bbf4-5938e1be3863};0;NOT_STARTED;Rod-A;SR-Z;CM2;3.2;REUSABLE;RST-C-258;1;;RST-C-258;2075
{699a1ae0-7094-488e-864d-7f02d3d0cfdf};{8fc16c97-d1f2-4110-a75d-cf74b43f2a7d};480;SR-P-3000;661 2/2
{699a1ae0-7094-488e-864d-7f02d3d0cfdf};{3f5846e8-51d0-4ca8-89b9-373cc586b33c};835;SR-P-3000;662
{0c0f5e61-2c6e-4eeb-8498-a3856f16dbc1};{97550ab8-6bff-4005-9eb8-32ead35a2c59};815;SR-P-3000;663 1/2
{0c0f5e61-2c6e-4eeb-8498-a3856f16dbc1};{34f8f403-5b3d-468d-bdae-6f3c214f9486};480;SR-P-3000;664 1/2
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{1023784f-bc61-45ee-b491-1ab4f1e9671b};835;SR-Z;662
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{5cc1a3f7-80ad-4606-9a62-2521a87230d0};815;SR-Z;663 1/2
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{6cb46fd4-85ee-4557-8b92-409ec0911b3f};815;SR-Z;663 2/2
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{470ed11c-39e0-42fc-8c71-5afbf6032d7f};785;SR-Z;665 1/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{4b81efd4-9ed1-4194-b9cc-1c2e3483c8ba};785;SR-Z;665 2/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{d76592e1-81f7-40d3-a6ed-87e8964e25b7};785;SR-Z;665 3/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};{92eab3bb-86b3-40fb-9f2f-3aeeef7ebc9e};710;SR-Z;666
{e9f993bd-c91a-49bd-a95b-eb35064f4854};{c6d9c46f-5059-4244-a6be-ef6d765a38d4};815;SR-P-3000;663 2/2
{4e913a49-c08d-4d23-9d3e-d8e49c4bb116};{3f36f19e-d97f-471a-9d34-f76136bcbb21};480;SR-P-3000;664 2/2
{c67741cf-6b41-49f2-b415-809c90e1c61a};{6f4b18b6-9435-480a-a820-fae9e68bb81f};785;SR-P-3000;665 1/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};{180072e6-9353-4c75-9b51-9d5d2756c22f};785;SR-P-3000;665 2/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};{2cb7e938-5041-4104-b51b-e7e1dab443b8};785;SR-P-3000;665 3/3
{0e63e49c-3e30-4fc3-ae5a-050dff25f425};{69e33b16-738e-4ff1-9863-86522fe6be26};710;SR-P-3000;666
#LEFTOVERS
{838f1561-1292-486a-bbf4-5938e1be3863};selejt;142.2
{699a1ae0-7094-488e-864d-7f02d3d0cfdf};selejt;195.4
{0c0f5e61-2c6e-4eeb-8498-a3856f16dbc1};selejt;198.6
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};RST-C-579;429.4
{e9f993bd-c91a-49bd-a95b-eb35064f4854};selejt;81.8
{4e913a49-c08d-4d23-9d3e-d8e49c4bb116};selejt;116.8
{c67741cf-6b41-49f2-b415-809c90e1c61a};RST-C-580;617.2
{0e63e49c-3e30-4fc3-ae5a-050dff25f425};RST-C-581;2268.6
